#x   y   Nzliczen
-3.75	-3.55	750
-3.75	-3.45	731
-3.75	-3.35	735
-3.75	-3.25	670
-3.75	-3.15	687
-3.75	-3.05	723
-3.75	-2.95	682
-3.75	-2.85	727
-3.75	-2.75	776
-3.75	-2.65	808
-3.75	-2.55	707
-3.75	-2.45	721
-3.75	-2.35	699
-3.75	-2.25	716
-3.75	-2.15	753
-3.75	-2.05	689
-3.75	-1.95	743
-3.75	-1.85	811
-3.75	-1.75	707
-3.75	-1.65	728
-3.75	-1.55	759
-3.75	-1.45	800
-3.75	-1.35	728
-3.75	-1.25	717
-3.75	-1.15	733
-3.75	-1.05	693
-3.75	-0.95	706
-3.75	-0.85	709
-3.75	-0.75	744
-3.75	-0.65	750
-3.75	-0.55	715
-3.75	-0.45	733
-3.75	-0.35	706
-3.75	-0.25	751
-3.75	-0.15	733
-3.75	-0.05	741
-3.75	0.05	752
-3.75	0.15	759
-3.75	0.25	767
-3.75	0.35	711
-3.75	0.45	722
-3.75	0.55	767
-3.75	0.65	764
-3.75	0.75	702
-3.75	0.85	748
-3.75	0.95	744
-3.75	1.05	771
-3.75	1.15	715
-3.75	1.25	731
-3.75	1.35	741
-3.75	1.45	740
-3.75	1.55	742
-3.75	1.65	754
-3.75	1.75	738
-3.75	1.85	697
-3.75	1.95	735
-3.75	2.05	735
-3.75	2.15	712
-3.75	2.25	727
-3.75	2.35	790
-3.75	2.45	683
-3.75	2.55	750
-3.75	2.65	753
-3.75	2.75	734
-3.75	2.85	759
-3.75	2.95	706
-3.75	3.05	714
-3.75	3.15	689
-3.75	3.25	719
-3.75	3.35	755
-3.75	3.45	768
-3.75	3.55	716
-3.75	3.65	725
-3.75	3.75	711
-3.75	3.85	745
-3.75	3.95	728
-3.75	4.05	754
-3.75	4.15	721
-3.75	4.25	743
-3.75	4.35	734
-3.75	4.45	736
-3.75	4.55	711
-3.75	4.65	725
-3.75	4.75	695
-3.75	4.85	714
-3.75	4.95	710
-3.65	-4.95	723
-3.65	-4.85	787
-3.65	-4.75	746
-3.65	-4.65	746
-3.65	-4.55	768
-3.65	-4.45	725
-3.65	-4.35	797
-3.65	-4.25	813
-3.65	-4.15	805
-3.65	-4.05	745
-3.65	-3.95	757
-3.65	-3.85	783
-3.65	-3.75	785
-3.65	-3.65	745
-3.65	-3.55	750
-3.65	-3.45	792
-3.65	-3.35	785
-3.65	-3.25	784
-3.65	-3.15	770
-3.65	-3.05	742
-3.65	-2.95	715
-3.65	-2.85	759
-3.65	-2.75	782
-3.65	-2.65	790
-3.65	-2.55	778
-3.65	-2.45	770
-3.65	-2.35	768
-3.65	-2.25	751
-3.65	-2.15	706
-3.65	-2.05	799
-3.65	-1.95	804
-3.65	-1.85	825
-3.65	-1.75	780
-3.65	-1.65	815
-3.65	-1.55	756
-3.65	-1.45	766
-3.65	-1.35	777
-3.65	-1.25	739
-3.65	-1.15	797
-3.65	-1.05	738
-3.65	-0.95	795
-3.65	-0.85	755
-3.65	-0.75	825
-3.65	-0.65	754
-3.65	-0.55	759
-3.65	-0.45	810
-3.65	-0.35	750
-3.65	-0.25	796
-3.65	-0.15	779
-3.65	-0.05	749
-3.65	0.05	766
-3.65	0.15	759
-3.65	0.25	782
-3.65	0.35	768
-3.65	0.45	735
-3.65	0.55	765
-3.65	0.65	767
-3.65	0.75	775
-3.65	0.85	783
-3.65	0.95	760
-3.65	1.05	750
-3.65	1.15	759
-3.65	1.25	781
-3.65	1.35	787
-3.65	1.45	730
-3.65	1.55	729
-3.65	1.65	770
-3.65	1.75	791
-3.65	1.85	733
-3.65	1.95	752
-3.65	2.05	790
-3.65	2.15	777
-3.65	2.25	717
-3.65	2.35	787
-3.65	2.45	724
-3.65	2.55	732
-3.65	2.65	727
-3.65	2.75	819
-3.65	2.85	751
-3.65	2.95	775
-3.65	3.05	806
-3.65	3.15	705
-3.65	3.25	753
-3.65	3.35	764
-3.65	3.45	720
-3.65	3.55	770
-3.65	3.65	754
-3.65	3.75	764
-3.65	3.85	731
-3.65	3.95	770
-3.65	4.05	770
-3.65	4.15	785
-3.65	4.25	794
-3.65	4.35	729
-3.65	4.45	824
-3.65	4.55	789
-3.65	4.65	760
-3.65	4.75	810
-3.65	4.85	726
-3.65	4.95	745
-3.55	-4.95	783
-3.55	-4.85	791
-3.55	-4.75	835
-3.55	-4.65	802
-3.55	-4.55	781
-3.55	-4.45	785
-3.55	-4.35	774
-3.55	-4.25	808
-3.55	-4.15	760
-3.55	-4.05	787
-3.55	-3.95	758
-3.55	-3.85	822
-3.55	-3.75	768
-3.55	-3.65	785
-3.55	-3.55	775
-3.55	-3.45	806
-3.55	-3.35	768
-3.55	-3.25	777
-3.55	-3.15	793
-3.55	-3.05	779
-3.55	-2.95	828
-3.55	-2.85	836
-3.55	-2.75	779
-3.55	-2.65	803
-3.55	-2.55	778
-3.55	-2.45	795
-3.55	-2.35	765
-3.55	-2.25	813
-3.55	-2.15	791
-3.55	-2.05	769
-3.55	-1.95	816
-3.55	-1.85	777
-3.55	-1.75	815
-3.55	-1.65	813
-3.55	-1.55	798
-3.55	-1.45	846
-3.55	-1.35	823
-3.55	-1.25	836
-3.55	-1.15	797
-3.55	-1.05	781
-3.55	-0.95	781
-3.55	-0.85	761
-3.55	-0.75	805
-3.55	-0.65	791
-3.55	-0.55	824
-3.55	-0.45	812
-3.55	-0.35	800
-3.55	-0.25	786
-3.55	-0.15	821
-3.55	-0.05	854
-3.55	0.05	855
-3.55	0.15	849
-3.55	0.25	867
-3.55	0.35	772
-3.55	0.45	817
-3.55	0.55	834
-3.55	0.65	783
-3.55	0.75	794
-3.55	0.85	791
-3.55	0.95	787
-3.55	1.05	768
-3.55	1.15	791
-3.55	1.25	830
-3.55	1.35	786
-3.55	1.45	798
-3.55	1.55	771
-3.55	1.65	865
-3.55	1.75	796
-3.55	1.85	761
-3.55	1.95	810
-3.55	2.05	821
-3.55	2.15	829
-3.55	2.25	820
-3.55	2.35	838
-3.55	2.45	766
-3.55	2.55	817
-3.55	2.65	796
-3.55	2.75	783
-3.55	2.85	792
-3.55	2.95	764
-3.55	3.05	782
-3.55	3.15	780
-3.55	3.25	849
-3.55	3.35	810
-3.55	3.45	832
-3.55	3.55	776
-3.55	3.65	823
-3.55	3.75	778
-3.55	3.85	801
-3.55	3.95	829
-3.55	4.05	799
-3.55	4.15	825
-3.55	4.25	812
-3.55	4.35	812
-3.55	4.45	832
-3.55	4.55	821
-3.55	4.65	836
-3.55	4.75	818
-3.55	4.85	811
-3.55	4.95	806
-3.45	-4.95	800
-3.45	-4.85	857
-3.45	-4.75	838
-3.45	-4.65	802
-3.45	-4.55	770
-3.45	-4.45	799
-3.45	-4.35	850
-3.45	-4.25	835
-3.45	-4.15	769
-3.45	-4.05	827
-3.45	-3.95	775
-3.45	-3.85	832
-3.45	-3.75	809
-3.45	-3.65	889
-3.45	-3.55	826
-3.45	-3.45	813
-3.45	-3.35	803
-3.45	-3.25	790
-3.45	-3.15	824
-3.45	-3.05	836
-3.45	-2.95	792
-3.45	-2.85	834
-3.45	-2.75	808
-3.45	-2.65	845
-3.45	-2.55	832
-3.45	-2.45	846
-3.45	-2.35	827
-3.45	-2.25	821
-3.45	-2.15	856
-3.45	-2.05	820
-3.45	-1.95	838
-3.45	-1.85	874
-3.45	-1.75	814
-3.45	-1.65	783
-3.45	-1.55	795
-3.45	-1.45	861
-3.45	-1.35	854
-3.45	-1.25	847
-3.45	-1.15	807
-3.45	-1.05	839
-3.45	-0.95	843
-3.45	-0.85	780
-3.45	-0.75	830
-3.45	-0.65	858
-3.45	-0.55	847
-3.45	-0.45	841
-3.45	-0.35	844
-3.45	-0.25	852
-3.45	-0.15	824
-3.45	-0.05	821
-3.45	0.05	861
-3.45	0.15	870
-3.45	0.25	849
-3.45	0.35	871
-3.45	0.45	820
-3.45	0.55	771
-3.45	0.65	836
-3.45	0.75	886
-3.45	0.85	810
-3.45	0.95	864
-3.45	1.05	788
-3.45	1.15	789
-3.45	1.25	808
-3.45	1.35	800
-3.45	1.45	859
-3.45	1.55	831
-3.45	1.65	838
-3.45	1.75	912
-3.45	1.85	811
-3.45	1.95	834
-3.45	2.05	813
-3.45	2.15	856
-3.45	2.25	819
-3.45	2.35	891
-3.45	2.45	899
-3.45	2.55	843
-3.45	2.65	829
-3.45	2.75	814
-3.45	2.85	826
-3.45	2.95	856
-3.45	3.05	843
-3.45	3.15	810
-3.45	3.25	815
-3.45	3.35	788
-3.45	3.45	782
-3.45	3.55	844
-3.45	3.65	844
-3.45	3.75	830
-3.45	3.85	802
-3.45	3.95	854
-3.45	4.05	876
-3.45	4.15	804
-3.45	4.25	822
-3.45	4.35	833
-3.45	4.45	881
-3.45	4.55	851
-3.45	4.65	837
-3.45	4.75	818
-3.45	4.85	853
-3.45	4.95	831
-3.35	-4.95	853
-3.35	-4.85	866
-3.35	-4.75	859
-3.35	-4.65	809
-3.35	-4.55	873
-3.35	-4.45	831
-3.35	-4.35	846
-3.35	-4.25	887
-3.35	-4.15	823
-3.35	-4.05	863
-3.35	-3.95	843
-3.35	-3.85	838
-3.35	-3.75	860
-3.35	-3.65	820
-3.35	-3.55	836
-3.35	-3.45	842
-3.35	-3.35	854
-3.35	-3.25	861
-3.35	-3.15	867
-3.35	-3.05	842
-3.35	-2.95	889
-3.35	-2.85	873
-3.35	-2.75	847
-3.35	-2.65	861
-3.35	-2.55	812
-3.35	-2.45	893
-3.35	-2.35	922
-3.35	-2.25	846
-3.35	-2.15	902
-3.35	-2.05	836
-3.35	-1.95	873
-3.35	-1.85	844
-3.35	-1.75	822
-3.35	-1.65	856
-3.35	-1.55	822
-3.35	-1.45	858
-3.35	-1.35	884
-3.35	-1.25	852
-3.35	-1.15	838
-3.35	-1.05	887
-3.35	-0.95	833
-3.35	-0.85	866
-3.35	-0.75	822
-3.35	-0.65	856
-3.35	-0.55	878
-3.35	-0.45	886
-3.35	-0.35	886
-3.35	-0.25	896
-3.35	-0.15	937
-3.35	-0.05	892
-3.35	0.05	915
-3.35	0.15	931
-3.35	0.25	966
-3.35	0.35	898
-3.35	0.45	903
-3.35	0.55	862
-3.35	0.65	897
-3.35	0.75	865
-3.35	0.85	871
-3.35	0.95	845
-3.35	1.05	886
-3.35	1.15	793
-3.35	1.25	876
-3.35	1.35	864
-3.35	1.45	862
-3.35	1.55	828
-3.35	1.65	879
-3.35	1.75	875
-3.35	1.85	850
-3.35	1.95	847
-3.35	2.05	882
-3.35	2.15	845
-3.35	2.25	817
-3.35	2.35	895
-3.35	2.45	884
-3.35	2.55	862
-3.35	2.65	896
-3.35	2.75	832
-3.35	2.85	906
-3.35	2.95	880
-3.35	3.05	880
-3.35	3.15	849
-3.35	3.25	826
-3.35	3.35	912
-3.35	3.45	875
-3.35	3.55	842
-3.35	3.65	927
-3.35	3.75	834
-3.35	3.85	934
-3.35	3.95	815
-3.35	4.05	867
-3.35	4.15	834
-3.35	4.25	840
-3.35	4.35	852
-3.35	4.45	865
-3.35	4.55	844
-3.35	4.65	891
-3.35	4.75	860
-3.35	4.85	845
-3.35	4.95	886
-3.25	-4.95	932
-3.25	-4.85	925
-3.25	-4.75	948
-3.25	-4.65	870
-3.25	-4.55	832
-3.25	-4.45	924
-3.25	-4.35	897
-3.25	-4.25	872
-3.25	-4.15	917
-3.25	-4.05	925
-3.25	-3.95	889
-3.25	-3.85	902
-3.25	-3.75	896
-3.25	-3.65	933
-3.25	-3.55	912
-3.25	-3.45	934
-3.25	-3.35	893
-3.25	-3.25	922
-3.25	-3.15	866
-3.25	-3.05	953
-3.25	-2.95	891
-3.25	-2.85	924
-3.25	-2.75	915
-3.25	-2.65	878
-3.25	-2.55	919
-3.25	-2.45	876
-3.25	-2.35	893
-3.25	-2.25	930
-3.25	-2.15	857
-3.25	-2.05	907
-3.25	-1.95	910
-3.25	-1.85	922
-3.25	-1.75	870
-3.25	-1.65	871
-3.25	-1.55	936
-3.25	-1.45	915
-3.25	-1.35	883
-3.25	-1.25	939
-3.25	-1.15	901
-3.25	-1.05	876
-3.25	-0.95	938
-3.25	-0.85	953
-3.25	-0.75	935
-3.25	-0.65	879
-3.25	-0.55	874
-3.25	-0.45	950
-3.25	-0.35	953
-3.25	-0.25	953
-3.25	-0.15	931
-3.25	-0.05	992
-3.25	0.05	930
-3.25	0.15	887
-3.25	0.25	913
-3.25	0.35	894
-3.25	0.45	882
-3.25	0.55	914
-3.25	0.65	930
-3.25	0.75	941
-3.25	0.85	882
-3.25	0.95	886
-3.25	1.05	878
-3.25	1.15	855
-3.25	1.25	887
-3.25	1.35	914
-3.25	1.45	909
-3.25	1.55	895
-3.25	1.65	894
-3.25	1.75	904
-3.25	1.85	870
-3.25	1.95	924
-3.25	2.05	918
-3.25	2.15	859
-3.25	2.25	903
-3.25	2.35	937
-3.25	2.45	929
-3.25	2.55	924
-3.25	2.65	904
-3.25	2.75	872
-3.25	2.85	901
-3.25	2.95	835
-3.25	3.05	933
-3.25	3.15	891
-3.25	3.25	919
-3.25	3.35	950
-3.25	3.45	907
-3.25	3.55	807
-3.25	3.65	909
-3.25	3.75	881
-3.25	3.85	887
-3.25	3.95	917
-3.25	4.05	896
-3.25	4.15	889
-3.25	4.25	935
-3.25	4.35	875
-3.25	4.45	899
-3.25	4.55	939
-3.25	4.65	924
-3.25	4.75	880
-3.25	4.85	911
-3.25	4.95	870
-3.15	-4.95	941
-3.15	-4.85	921
-3.15	-4.75	900
-3.15	-4.65	1003
-3.15	-4.55	953
-3.15	-4.45	891
-3.15	-4.35	925
-3.15	-4.25	977
-3.15	-4.15	973
-3.15	-4.05	925
-3.15	-3.95	903
-3.15	-3.85	912
-3.15	-3.75	945
-3.15	-3.65	961
-3.15	-3.55	929
-3.15	-3.45	935
-3.15	-3.35	954
-3.15	-3.25	896
-3.15	-3.15	968
-3.15	-3.05	917
-3.15	-2.95	927
-3.15	-2.85	943
-3.15	-2.75	893
-3.15	-2.65	937
-3.15	-2.55	955
-3.15	-2.45	978
-3.15	-2.35	942
-3.15	-2.25	923
-3.15	-2.15	965
-3.15	-2.05	964
-3.15	-1.95	941
-3.15	-1.85	928
-3.15	-1.75	969
-3.15	-1.65	951
-3.15	-1.55	938
-3.15	-1.45	943
-3.15	-1.35	922
-3.15	-1.25	913
-3.15	-1.15	952
-3.15	-1.05	938
-3.15	-0.95	940
-3.15	-0.85	955
-3.15	-0.75	1022
-3.15	-0.65	938
-3.15	-0.55	967
-3.15	-0.45	1004
-3.15	-0.35	956
-3.15	-0.25	994
-3.15	-0.15	941
-3.15	-0.05	1011
-3.15	0.05	986
-3.15	0.15	988
-3.15	0.25	975
-3.15	0.35	942
-3.15	0.45	934
-3.15	0.55	954
-3.15	0.65	1000
-3.15	0.75	950
-3.15	0.85	983
-3.15	0.95	957
-3.15	1.05	905
-3.15	1.15	948
-3.15	1.25	916
-3.15	1.35	990
-3.15	1.45	911
-3.15	1.55	967
-3.15	1.65	983
-3.15	1.75	935
-3.15	1.85	939
-3.15	1.95	974
-3.15	2.05	934
-3.15	2.15	949
-3.15	2.25	874
-3.15	2.35	931
-3.15	2.45	909
-3.15	2.55	943
-3.15	2.65	873
-3.15	2.75	911
-3.15	2.85	970
-3.15	2.95	896
-3.15	3.05	893
-3.15	3.15	979
-3.15	3.25	937
-3.15	3.35	958
-3.15	3.45	967
-3.15	3.55	927
-3.15	3.65	944
-3.15	3.75	903
-3.15	3.85	981
-3.15	3.95	892
-3.15	4.05	997
-3.15	4.15	947
-3.15	4.25	1008
-3.15	4.35	956
-3.15	4.45	944
-3.15	4.55	915
-3.15	4.65	947
-3.15	4.75	917
-3.15	4.85	904
-3.15	4.95	952
-3.05	-4.95	995
-3.05	-4.85	994
-3.05	-4.75	987
-3.05	-4.65	987
-3.05	-4.55	947
-3.05	-4.45	954
-3.05	-4.35	966
-3.05	-4.25	982
-3.05	-4.15	952
-3.05	-4.05	991
-3.05	-3.95	945
-3.05	-3.85	967
-3.05	-3.75	972
-3.05	-3.65	966
-3.05	-3.55	870
-3.05	-3.45	1018
-3.05	-3.35	984
-3.05	-3.25	1021
-3.05	-3.15	928
-3.05	-3.05	1005
-3.05	-2.95	933
-3.05	-2.85	1013
-3.05	-2.75	971
-3.05	-2.65	947
-3.05	-2.55	1032
-3.05	-2.45	970
-3.05	-2.35	1043
-3.05	-2.25	943
-3.05	-2.15	968
-3.05	-2.05	938
-3.05	-1.95	997
-3.05	-1.85	943
-3.05	-1.75	1005
-3.05	-1.65	984
-3.05	-1.55	1010
-3.05	-1.45	957
-3.05	-1.35	971
-3.05	-1.25	1010
-3.05	-1.15	978
-3.05	-1.05	1043
-3.05	-0.95	1009
-3.05	-0.85	1025
-3.05	-0.75	1055
-3.05	-0.65	1029
-3.05	-0.55	997
-3.05	-0.45	1028
-3.05	-0.35	992
-3.05	-0.25	1073
-3.05	-0.15	1048
-3.05	-0.05	1038
-3.05	0.05	1109
-3.05	0.15	995
-3.05	0.25	1017
-3.05	0.35	1022
-3.05	0.45	1102
-3.05	0.55	1020
-3.05	0.65	1032
-3.05	0.75	1005
-3.05	0.85	962
-3.05	0.95	936
-3.05	1.05	997
-3.05	1.15	964
-3.05	1.25	1009
-3.05	1.35	1004
-3.05	1.45	985
-3.05	1.55	1017
-3.05	1.65	986
-3.05	1.75	1018
-3.05	1.85	1066
-3.05	1.95	950
-3.05	2.05	958
-3.05	2.15	977
-3.05	2.25	963
-3.05	2.35	951
-3.05	2.45	953
-3.05	2.55	975
-3.05	2.65	971
-3.05	2.75	972
-3.05	2.85	947
-3.05	2.95	930
-3.05	3.05	956
-3.05	3.15	967
-3.05	3.25	972
-3.05	3.35	986
-3.05	3.45	971
-3.05	3.55	982
-3.05	3.65	1007
-3.05	3.75	1024
-3.05	3.85	957
-3.05	3.95	1000
-3.05	4.05	1014
-3.05	4.15	941
-3.05	4.25	939
-3.05	4.35	934
-3.05	4.45	974
-3.05	4.55	991
-3.05	4.65	954
-3.05	4.75	1017
-3.05	4.85	995
-3.05	4.95	958
-2.95	-4.95	1003
-2.95	-4.85	1021
-2.95	-4.75	1059
-2.95	-4.65	977
-2.95	-4.55	1031
-2.95	-4.45	1037
-2.95	-4.35	1059
-2.95	-4.25	1026
-2.95	-4.15	1000
-2.95	-4.05	1016
-2.95	-3.95	1013
-2.95	-3.85	1089
-2.95	-3.75	1049
-2.95	-3.65	1022
-2.95	-3.55	999
-2.95	-3.45	992
-2.95	-3.35	979
-2.95	-3.25	1007
-2.95	-3.15	993
-2.95	-3.05	1049
-2.95	-2.95	1063
-2.95	-2.85	1026
-2.95	-2.75	1048
-2.95	-2.65	1012
-2.95	-2.55	1005
-2.95	-2.45	1021
-2.95	-2.35	1030
-2.95	-2.25	1050
-2.95	-2.15	1030
-2.95	-2.05	1008
-2.95	-1.95	1074
-2.95	-1.85	977
-2.95	-1.75	985
-2.95	-1.65	978
-2.95	-1.55	1011
-2.95	-1.45	989
-2.95	-1.35	958
-2.95	-1.25	1069
-2.95	-1.15	996
-2.95	-1.05	942
-2.95	-0.95	1004
-2.95	-0.85	1022
-2.95	-0.75	1050
-2.95	-0.65	1044
-2.95	-0.55	1079
-2.95	-0.45	1058
-2.95	-0.35	1051
-2.95	-0.25	1053
-2.95	-0.15	1105
-2.95	-0.05	1134
-2.95	0.05	1090
-2.95	0.15	1135
-2.95	0.25	1073
-2.95	0.35	1086
-2.95	0.45	1068
-2.95	0.55	1076
-2.95	0.65	1049
-2.95	0.75	1077
-2.95	0.85	1080
-2.95	0.95	1033
-2.95	1.05	1000
-2.95	1.15	978
-2.95	1.25	983
-2.95	1.35	1069
-2.95	1.45	1027
-2.95	1.55	1063
-2.95	1.65	1033
-2.95	1.75	973
-2.95	1.85	971
-2.95	1.95	1052
-2.95	2.05	1081
-2.95	2.15	1048
-2.95	2.25	1019
-2.95	2.35	1056
-2.95	2.45	989
-2.95	2.55	976
-2.95	2.65	1006
-2.95	2.75	998
-2.95	2.85	1011
-2.95	2.95	1009
-2.95	3.05	1061
-2.95	3.15	1051
-2.95	3.25	1030
-2.95	3.35	999
-2.95	3.45	989
-2.95	3.55	1023
-2.95	3.65	993
-2.95	3.75	1024
-2.95	3.85	1051
-2.95	3.95	1022
-2.95	4.05	1043
-2.95	4.15	1058
-2.95	4.25	1052
-2.95	4.35	1017
-2.95	4.45	1040
-2.95	4.55	979
-2.95	4.65	1029
-2.95	4.75	1039
-2.95	4.85	1040
-2.95	4.95	990
-2.85	-4.95	1074
-2.85	-4.85	1061
-2.85	-4.75	1087
-2.85	-4.65	1047
-2.85	-4.55	1034
-2.85	-4.45	1082
-2.85	-4.35	1060
-2.85	-4.25	1047
-2.85	-4.15	1014
-2.85	-4.05	1031
-2.85	-3.95	976
-2.85	-3.85	1069
-2.85	-3.75	1057
-2.85	-3.65	1040
-2.85	-3.55	1061
-2.85	-3.45	1053
-2.85	-3.35	982
-2.85	-3.25	1016
-2.85	-3.15	1087
-2.85	-3.05	1076
-2.85	-2.95	1079
-2.85	-2.85	1008
-2.85	-2.75	1014
-2.85	-2.65	1020
-2.85	-2.55	1033
-2.85	-2.45	1046
-2.85	-2.35	1099
-2.85	-2.25	1098
-2.85	-2.15	1094
-2.85	-2.05	1057
-2.85	-1.95	1098
-2.85	-1.85	1047
-2.85	-1.75	1034
-2.85	-1.65	1055
-2.85	-1.55	1031
-2.85	-1.45	1071
-2.85	-1.35	1001
-2.85	-1.25	979
-2.85	-1.15	1049
-2.85	-1.05	1119
-2.85	-0.95	1039
-2.85	-0.85	1054
-2.85	-0.75	1055
-2.85	-0.65	1090
-2.85	-0.55	1111
-2.85	-0.45	1041
-2.85	-0.35	1116
-2.85	-0.25	1133
-2.85	-0.15	1229
-2.85	-0.05	1135
-2.85	0.05	1208
-2.85	0.15	1116
-2.85	0.25	1171
-2.85	0.35	1136
-2.85	0.45	1146
-2.85	0.55	1115
-2.85	0.65	1125
-2.85	0.75	1070
-2.85	0.85	1034
-2.85	0.95	1065
-2.85	1.05	1037
-2.85	1.15	1059
-2.85	1.25	1042
-2.85	1.35	1072
-2.85	1.45	1058
-2.85	1.55	1046
-2.85	1.65	1029
-2.85	1.75	955
-2.85	1.85	1085
-2.85	1.95	1013
-2.85	2.05	1055
-2.85	2.15	1005
-2.85	2.25	1035
-2.85	2.35	1072
-2.85	2.45	1046
-2.85	2.55	1091
-2.85	2.65	1016
-2.85	2.75	1030
-2.85	2.85	1065
-2.85	2.95	983
-2.85	3.05	1024
-2.85	3.15	1048
-2.85	3.25	1059
-2.85	3.35	1029
-2.85	3.45	1020
-2.85	3.55	1026
-2.85	3.65	1050
-2.85	3.75	1057
-2.85	3.85	1028
-2.85	3.95	1025
-2.85	4.05	1103
-2.85	4.15	1083
-2.85	4.25	1124
-2.85	4.35	1044
-2.85	4.45	1029
-2.85	4.55	1069
-2.85	4.65	1063
-2.85	4.75	1032
-2.85	4.85	1085
-2.85	4.95	1049
-2.75	-4.95	1117
-2.75	-4.85	1100
-2.75	-4.75	1080
-2.75	-4.65	1066
-2.75	-4.55	1075
-2.75	-4.45	1064
-2.75	-4.35	1078
-2.75	-4.25	1087
-2.75	-4.15	1064
-2.75	-4.05	1048
-2.75	-3.95	1025
-2.75	-3.85	1129
-2.75	-3.75	1074
-2.75	-3.65	1040
-2.75	-3.55	1066
-2.75	-3.45	1163
-2.75	-3.35	1098
-2.75	-3.25	1113
-2.75	-3.15	1076
-2.75	-3.05	1132
-2.75	-2.95	1051
-2.75	-2.85	1078
-2.75	-2.75	1109
-2.75	-2.65	1135
-2.75	-2.55	1076
-2.75	-2.45	1105
-2.75	-2.35	1084
-2.75	-2.25	1063
-2.75	-2.15	1107
-2.75	-2.05	1105
-2.75	-1.95	1149
-2.75	-1.85	1049
-2.75	-1.75	1053
-2.75	-1.65	1085
-2.75	-1.55	1108
-2.75	-1.45	1095
-2.75	-1.35	1089
-2.75	-1.25	1146
-2.75	-1.15	1061
-2.75	-1.05	1089
-2.75	-0.95	1134
-2.75	-0.85	1039
-2.75	-0.75	1169
-2.75	-0.65	1031
-2.75	-0.55	1111
-2.75	-0.45	1142
-2.75	-0.35	1192
-2.75	-0.25	1229
-2.75	-0.15	1233
-2.75	-0.05	1271
-2.75	0.05	1281
-2.75	0.15	1214
-2.75	0.25	1204
-2.75	0.35	1215
-2.75	0.45	1178
-2.75	0.55	1114
-2.75	0.65	1121
-2.75	0.75	1119
-2.75	0.85	1164
-2.75	0.95	1065
-2.75	1.05	1156
-2.75	1.15	1061
-2.75	1.25	1081
-2.75	1.35	1107
-2.75	1.45	1077
-2.75	1.55	1080
-2.75	1.65	1075
-2.75	1.75	1097
-2.75	1.85	1043
-2.75	1.95	1129
-2.75	2.05	1084
-2.75	2.15	1095
-2.75	2.25	1058
-2.75	2.35	1061
-2.75	2.45	1127
-2.75	2.55	1080
-2.75	2.65	1066
-2.75	2.75	1110
-2.75	2.85	1072
-2.75	2.95	1109
-2.75	3.05	1146
-2.75	3.15	1092
-2.75	3.25	1138
-2.75	3.35	1063
-2.75	3.45	1119
-2.75	3.55	1119
-2.75	3.65	1051
-2.75	3.75	1069
-2.75	3.85	1081
-2.75	3.95	1076
-2.75	4.05	1046
-2.75	4.15	1034
-2.75	4.25	1057
-2.75	4.35	1107
-2.75	4.45	1176
-2.75	4.55	1069
-2.75	4.65	1123
-2.75	4.75	1025
-2.75	4.85	1111
-2.75	4.95	1120
-2.65	-4.95	1138
-2.65	-4.85	1100
-2.65	-4.75	1094
-2.65	-4.65	1140
-2.65	-4.55	1169
-2.65	-4.45	1093
-2.65	-4.35	1138
-2.65	-4.25	1177
-2.65	-4.15	1114
-2.65	-4.05	1061
-2.65	-3.95	1131
-2.65	-3.85	1118
-2.65	-3.75	1105
-2.65	-3.65	1073
-2.65	-3.55	1134
-2.65	-3.45	1093
-2.65	-3.35	1129
-2.65	-3.25	1123
-2.65	-3.15	1116
-2.65	-3.05	1141
-2.65	-2.95	1093
-2.65	-2.85	1151
-2.65	-2.75	1116
-2.65	-2.65	1180
-2.65	-2.55	1100
-2.65	-2.45	1153
-2.65	-2.35	1096
-2.65	-2.25	1135
-2.65	-2.15	1130
-2.65	-2.05	1121
-2.65	-1.95	1063
-2.65	-1.85	1162
-2.65	-1.75	1169
-2.65	-1.65	1117
-2.65	-1.55	1076
-2.65	-1.45	1120
-2.65	-1.35	1147
-2.65	-1.25	1158
-2.65	-1.15	1175
-2.65	-1.05	1083
-2.65	-0.95	1131
-2.65	-0.85	1153
-2.65	-0.75	1162
-2.65	-0.65	1149
-2.65	-0.55	1210
-2.65	-0.45	1176
-2.65	-0.35	1277
-2.65	-0.25	1261
-2.65	-0.15	1281
-2.65	-0.05	1323
-2.65	0.05	1266
-2.65	0.15	1215
-2.65	0.25	1268
-2.65	0.35	1251
-2.65	0.45	1174
-2.65	0.55	1187
-2.65	0.65	1211
-2.65	0.75	1189
-2.65	0.85	1154
-2.65	0.95	1020
-2.65	1.05	1133
-2.65	1.15	1140
-2.65	1.25	1054
-2.65	1.35	1158
-2.65	1.45	1063
-2.65	1.55	1095
-2.65	1.65	1178
-2.65	1.75	1117
-2.65	1.85	1076
-2.65	1.95	1077
-2.65	2.05	1108
-2.65	2.15	1115
-2.65	2.25	1095
-2.65	2.35	1137
-2.65	2.45	1104
-2.65	2.55	1128
-2.65	2.65	1136
-2.65	2.75	1130
-2.65	2.85	1079
-2.65	2.95	1087
-2.65	3.05	1117
-2.65	3.15	1146
-2.65	3.25	1116
-2.65	3.35	1095
-2.65	3.45	1044
-2.65	3.55	1144
-2.65	3.65	1164
-2.65	3.75	1071
-2.65	3.85	1134
-2.65	3.95	1079
-2.65	4.05	1138
-2.65	4.15	1058
-2.65	4.25	1148
-2.65	4.35	1089
-2.65	4.45	1142
